timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1744446557612,435,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-421,text,true,,7341,953,80,80,https://blazedemo.com/reserve.php,419,0,0
1744446557807,515,https://blazedemo.com/,200,OK,Thread Group 1-440,text,true,,4757,888,81,81,https://blazedemo.com/,513,0,115
1744446557983,392,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-361,text,true,,5784,1120,81,81,https://blazedemo.com/confirmation.php,389,0,0
1744446528176,1701,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-361,,true,,24601,3959,81,81,null,1687,28498,115
1744446557990,416,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-415,text,true,,6715,998,80,80,https://blazedemo.com/purchase.php,412,0,0
1744446558031,431,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-422,text,true,,7341,953,80,80,https://blazedemo.com/reserve.php,415,0,0
1744446558181,492,https://blazedemo.com/,200,OK,Thread Group 1-441,text,true,,4761,888,81,81,https://blazedemo.com/,488,0,111
1744446558349,411,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-423,text,true,,7345,953,81,81,https://blazedemo.com/reserve.php,396,0,0
1744446558381,419,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-416,text,true,,6715,998,81,81,https://blazedemo.com/purchase.php,415,0,0
1744446558392,415,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-362,text,true,,5780,1120,81,81,https://blazedemo.com/confirmation.php,412,0,0
1744446528550,1759,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-362,,true,,24593,3959,81,81,null,1742,28498,115
1744446558556,488,https://blazedemo.com/,200,OK,Thread Group 1-442,text,true,,4757,888,81,81,https://blazedemo.com/,482,0,114
1744446558665,411,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-363,text,true,,5780,1120,81,81,https://blazedemo.com/confirmation.php,406,0,0
1744446528920,1659,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-363,,true,,24593,3959,81,81,null,1639,28497,112
1744446558696,386,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-424,text,true,,7341,953,80,80,https://blazedemo.com/reserve.php,370,0,0
1744446558720,413,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-417,text,true,,6715,998,80,80,https://blazedemo.com/purchase.php,409,0,0
1744446559023,405,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-418,text,true,,6715,998,81,81,https://blazedemo.com/purchase.php,401,0,0
1744446558931,523,https://blazedemo.com/,200,OK,Thread Group 1-443,text,true,,4761,888,81,81,https://blazedemo.com/,521,0,110
1744446559148,364,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-364,text,true,,5780,1120,81,81,https://blazedemo.com/confirmation.php,361,0,0
1744446529302,1711,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-364,,true,,24593,3959,81,81,null,1689,28499,95
1744446559159,413,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-425,text,true,,7341,953,80,80,https://blazedemo.com/reserve.php,396,0,0
1744446559306,511,https://blazedemo.com/,200,OK,Thread Group 1-444,text,true,,4757,888,81,81,https://blazedemo.com/,508,0,112
1744446559447,379,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-426,text,true,,7341,953,81,81,https://blazedemo.com/reserve.php,373,0,0
1744446559452,398,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-419,text,true,,6719,998,81,81,https://blazedemo.com/purchase.php,394,0,0
1744446559551,420,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-365,text,true,,5780,1120,81,81,https://blazedemo.com/confirmation.php,417,0,0
1744446529661,1805,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-365,,true,,24593,3959,81,81,null,1789,28505,113
1744446559678,523,https://blazedemo.com/,200,OK,Thread Group 1-445,text,true,,4757,888,81,81,https://blazedemo.com/,521,0,97
1744446559827,390,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-427,text,true,,7341,953,81,81,https://blazedemo.com/reserve.php,385,0,0
1744446559919,410,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-366,text,true,,5780,1120,81,81,https://blazedemo.com/confirmation.php,407,0,0
1744446530039,1788,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-366,,true,,24593,3959,81,81,null,1770,28502,111
1744446559921,437,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-420,text,true,,6715,998,80,80,https://blazedemo.com/purchase.php,433,0,0
1744446560053,494,https://blazedemo.com/,200,OK,Thread Group 1-446,text,true,,4757,888,81,81,https://blazedemo.com/,491,0,112
1744446560237,406,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-428,text,true,,7341,953,81,81,https://blazedemo.com/reserve.php,391,0,0
1744446560256,391,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-421,text,true,,6715,998,81,81,https://blazedemo.com/purchase.php,387,0,0
1744446560263,444,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-367,text,true,,5780,1120,81,81,https://blazedemo.com/confirmation.php,441,0,0
1744446530411,1798,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-367,,true,,24593,3959,81,81,null,1772,28498,101
1744446560516,404,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-368,text,true,,5780,1120,81,81,https://blazedemo.com/confirmation.php,399,0,0
1744446530783,1641,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-368,,true,,24593,3959,81,81,null,1624,28496,115
1744446560428,516,https://blazedemo.com/,200,OK,Thread Group 1-447,text,true,,4757,888,80,80,https://blazedemo.com/,513,0,109
1744446560585,408,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-429,text,true,,7341,953,80,80,https://blazedemo.com/reserve.php,402,0,0
1744446560670,414,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-422,text,true,,6715,998,80,80,https://blazedemo.com/purchase.php,410,0,0
1744446560968,406,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-423,text,true,,6715,998,81,81,https://blazedemo.com/purchase.php,402,0,0
1744446560801,579,https://blazedemo.com/,200,OK,Thread Group 1-448,text,true,,4757,888,81,81,https://blazedemo.com/,575,0,112
1744446560971,414,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-430,text,true,,7341,953,81,81,https://blazedemo.com/reserve.php,399,0,0
1744446561108,413,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-369,text,true,,5780,1120,81,81,https://blazedemo.com/confirmation.php,410,0,0
1744446531160,1863,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-369,,true,,24593,3959,81,81,null,1849,28498,110
1744446561291,385,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-424,text,true,,6719,998,81,81,https://blazedemo.com/purchase.php,382,0,0
1744446561176,516,https://blazedemo.com/,200,OK,Thread Group 1-449,text,true,,4757,888,81,81,https://blazedemo.com/,513,0,115
1744446561343,447,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-431,text,true,,7345,953,81,81,https://blazedemo.com/reserve.php,431,0,0
1744446561416,414,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-370,text,true,,5780,1120,81,81,https://blazedemo.com/confirmation.php,411,0,0
1744446531548,1783,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-370,,true,,24593,3959,81,81,null,1757,28500,115
1744446561548,511,https://blazedemo.com/,200,OK,Thread Group 1-450,text,true,,4757,888,81,81,https://blazedemo.com/,508,0,96
1744446561686,395,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-432,text,true,,7341,953,81,81,https://blazedemo.com/reserve.php,390,0,0
1744446561767,406,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-371,text,true,,5780,1120,81,81,https://blazedemo.com/confirmation.php,404,0,0
1744446531926,1749,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-371,,true,,24593,3959,81,81,null,1722,28498,110
1744446561780,431,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-425,text,true,,6715,998,80,80,https://blazedemo.com/purchase.php,427,0,0
1744446562034,403,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-426,text,true,,6719,998,81,81,https://blazedemo.com/purchase.php,398,0,0
1744446561923,513,https://blazedemo.com/,200,OK,Thread Group 1-451,text,true,,4757,888,81,81,https://blazedemo.com/,510,0,116
1744446562088,385,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-433,text,true,,7341,953,81,81,https://blazedemo.com/reserve.php,379,0,0
1744446562121,408,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-372,text,true,,5784,1120,81,81,https://blazedemo.com/confirmation.php,405,0,0
1744446532295,1736,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-372,,true,,24597,3959,81,81,null,1710,28498,113
1744446562426,387,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-427,text,true,,6715,998,81,81,https://blazedemo.com/purchase.php,383,0,0
1744446562298,525,https://blazedemo.com/,200,OK,Thread Group 1-452,text,true,,4757,888,81,81,https://blazedemo.com/,522,0,111
1744446562472,412,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-434,text,true,,7341,953,81,81,https://blazedemo.com/reserve.php,398,0,0
1744446562684,432,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-373,text,true,,5784,1120,82,82,https://blazedemo.com/confirmation.php,428,0,0
1744446532669,1948,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-373,,true,,24597,3959,82,82,null,1922,28499,114
1744446562671,501,https://blazedemo.com/,200,OK,Thread Group 1-453,text,true,,4757,888,81,81,https://blazedemo.com/,499,0,110
1744446562851,416,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-428,text,true,,6715,998,81,81,https://blazedemo.com/purchase.php,410,0,0
1744446562852,432,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-435,text,true,,7341,953,81,81,https://blazedemo.com/reserve.php,416,0,0
1744446562964,427,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-374,text,true,,5780,1120,81,81,https://blazedemo.com/confirmation.php,424,0,0
1744446533041,1854,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-374,,true,,24593,3959,81,81,null,1831,28496,106
1744446563044,503,https://blazedemo.com/,200,OK,Thread Group 1-454,text,true,,4757,888,81,81,https://blazedemo.com/,500,0,111
1744446563202,419,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-429,text,true,,6719,998,81,81,https://blazedemo.com/purchase.php,415,0,0
1744446563219,427,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-436,text,true,,7341,953,81,81,https://blazedemo.com/reserve.php,411,0,0
1744446563280,417,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-375,text,true,,5780,1120,81,81,https://blazedemo.com/confirmation.php,414,0,0
1744446533427,1772,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-375,,true,,24593,3959,81,81,null,1747,28499,117
1744446563456,485,https://blazedemo.com/,200,OK,Thread Group 1-455,text,true,,4761,888,81,81,https://blazedemo.com/,482,0,111
1744446563597,399,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-376,text,true,,5780,1120,81,81,https://blazedemo.com/confirmation.php,395,0,0
1744446533786,1710,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-376,,true,,24593,3959,81,81,null,1691,28500,112
1744446563593,420,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-430,text,true,,6715,998,80,80,https://blazedemo.com/purchase.php,416,0,0
1744446563599,417,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-437,text,true,,7341,953,80,80,https://blazedemo.com/reserve.php,400,0,0
1744446563813,523,https://blazedemo.com/,200,OK,Thread Group 1-456,text,true,,4761,888,81,81,https://blazedemo.com/,519,0,114
1744446563949,425,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-438,text,true,,7341,953,81,81,https://blazedemo.com/reserve.php,410,0,0
1744446563999,406,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-431,text,true,,6715,998,81,81,https://blazedemo.com/purchase.php,402,0,0
1744446564061,408,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-377,text,true,,5780,1120,81,81,https://blazedemo.com/confirmation.php,404,0,0
1744446534192,1777,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-377,,true,,24593,3959,81,81,null,1751,28500,112
1744446564289,378,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-432,text,true,,6715,998,81,81,https://blazedemo.com/purchase.php,374,0,0
1744446564318,385,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-439,text,true,,7341,953,81,81,https://blazedemo.com/reserve.php,380,0,0
1744446564184,525,https://blazedemo.com/,200,OK,Thread Group 1-457,text,true,,4757,888,81,81,https://blazedemo.com/,521,0,112
1744446564472,410,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-378,text,true,,5780,1120,81,81,https://blazedemo.com/confirmation.php,407,0,0
1744446534561,1821,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-378,,true,,24593,3959,81,81,null,1797,28500,113
1744446564681,376,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-433,text,true,,6715,998,81,81,https://blazedemo.com/purchase.php,372,0,0
1744446564565,512,https://blazedemo.com/,200,OK,Thread Group 1-458,text,true,,4757,888,81,81,https://blazedemo.com/,510,0,113
1744446564717,386,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-440,text,true,,7341,953,81,81,https://blazedemo.com/reserve.php,380,0,0
1744446564791,411,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-379,text,true,,5784,1120,81,81,https://blazedemo.com/confirmation.php,405,0,0
1744446534934,1770,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-379,,true,,24597,3959,81,81,null,1741,28498,114
1744446565067,367,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-441,text,true,,7341,953,81,81,https://blazedemo.com/reserve.php,359,0,0
1744446564934,508,https://blazedemo.com/,200,OK,Thread Group 1-459,text,true,,4757,888,81,81,https://blazedemo.com/,505,0,111
1744446565093,392,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-434,text,true,,6715,998,81,81,https://blazedemo.com/purchase.php,388,0,0
1744446565224,431,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-380,text,true,,5780,1120,81,81,https://blazedemo.com/confirmation.php,428,0,0
1744446535304,1852,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-380,,true,,24593,3959,81,81,null,1833,28499,112
1744446565309,509,https://blazedemo.com/,200,OK,Thread Group 1-460,text,true,,4757,888,81,81,https://blazedemo.com/,506,0,114
1744446565492,381,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-435,text,true,,6715,998,81,81,https://blazedemo.com/purchase.php,374,0,0
1744446565439,434,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-442,text,true,,7341,953,81,81,https://blazedemo.com/reserve.php,427,0,0
1744446565600,432,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-381,text,true,,5780,1120,81,81,https://blazedemo.com/confirmation.php,428,0,0
1744446535677,1859,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-381,,true,,24593,3959,81,81,null,1831,28496,111
1744446565686,506,https://blazedemo.com/,200,OK,Thread Group 1-461,text,true,,4761,888,81,81,https://blazedemo.com/,503,0,114
1744446565859,388,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-382,text,true,,5780,1120,81,81,https://blazedemo.com/confirmation.php,384,0,0
1744446536047,1702,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-382,,true,,24593,3959,81,81,null,1683,28499,113
1744446565854,404,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-436,text,true,,6715,998,80,80,https://blazedemo.com/purchase.php,400,0,0
1744446565849,422,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-443,text,true,,7341,953,80,80,https://blazedemo.com/reserve.php,406,0,0
1744446566055,519,https://blazedemo.com/,200,OK,Thread Group 1-462,text,true,,4757,888,81,81,https://blazedemo.com/,516,0,107
1744446566224,422,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-437,text,true,,6719,998,81,81,https://blazedemo.com/purchase.php,418,0,0
1744446566211,450,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-444,text,true,,7341,953,81,81,https://blazedemo.com/reserve.php,432,0,0
1744446566281,420,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-383,text,true,,5784,1120,81,81,https://blazedemo.com/confirmation.php,417,0,0
1744446536444,1758,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-383,,true,,24597,3959,81,81,null,1733,28500,113
1744446566430,508,https://blazedemo.com/,200,OK,Thread Group 1-463,text,true,,4757,888,81,81,https://blazedemo.com/,505,0,114
1744446566596,380,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-445,text,true,,7341,953,81,81,https://blazedemo.com/reserve.php,378,0,0
1744446566582,416,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-438,text,true,,6719,998,81,81,https://blazedemo.com/purchase.php,412,0,0
1744446566668,433,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-384,text,true,,5780,1120,81,81,https://blazedemo.com/confirmation.php,430,0,0
1744446536820,1785,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-384,,true,,24597,3959,81,81,null,1759,28497,115
1744446566912,408,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-439,text,true,,6715,998,81,81,https://blazedemo.com/purchase.php,393,0,0
1744446566942,393,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-446,text,true,,7341,953,81,81,https://blazedemo.com/reserve.php,387,0,0
1744446566802,548,https://blazedemo.com/,200,OK,Thread Group 1-464,text,true,,4757,888,81,81,https://blazedemo.com/,545,0,116
1744446567106,431,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-385,text,true,,5780,1120,81,81,https://blazedemo.com/confirmation.php,427,0,0
1744446537236,1803,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-385,,true,,24593,3959,81,81,null,1775,28498,116
1744446567177,521,https://blazedemo.com/,200,OK,Thread Group 1-465,text,true,,4757,888,81,81,https://blazedemo.com/,519,0,111
1744446567311,421,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-440,text,true,,6715,998,81,81,https://blazedemo.com/purchase.php,417,0,0
1744446567339,400,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-447,text,true,,7341,953,81,81,https://blazedemo.com/reserve.php,387,0,0
1744446567475,420,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-386,text,true,,5784,1120,81,81,https://blazedemo.com/confirmation.php,417,0,0
1744446537601,1798,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-386,,true,,24597,3959,81,81,null,1772,28496,111
1744446567643,414,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-441,text,true,,6715,998,81,81,https://blazedemo.com/purchase.php,410,0,0
1744446567550,522,https://blazedemo.com/,200,OK,Thread Group 1-466,text,true,,4757,888,81,81,https://blazedemo.com/,519,0,110
1744446567774,399,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-448,text,true,,7341,953,81,81,https://blazedemo.com/reserve.php,394,0,0
1744446567795,421,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-387,text,true,,5780,1120,81,81,https://blazedemo.com/confirmation.php,418,0,0
1744446537969,1748,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-387,,true,,24597,3959,81,81,null,1723,28499,110
1744446567924,523,https://blazedemo.com/,200,OK,Thread Group 1-467,text,true,,4757,888,81,81,https://blazedemo.com/,520,0,111
1744446568081,402,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-442,text,true,,6715,998,81,81,https://blazedemo.com/purchase.php,398,0,0
1744446568087,416,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-449,text,true,,7341,953,81,81,https://blazedemo.com/reserve.php,399,0,0
1744446568248,415,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-388,text,true,,5780,1120,81,81,https://blazedemo.com/confirmation.php,412,0,0
1744446538364,1801,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-388,,true,,24593,3959,81,81,null,1777,28498,114
1744446568299,482,https://blazedemo.com/,200,OK,Thread Group 1-468,text,true,,4757,888,81,81,https://blazedemo.com/,479,0,110
1744446568453,428,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-450,text,true,,7341,953,81,81,https://blazedemo.com/reserve.php,413,0,0
1744446568483,408,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-389,text,true,,5780,1120,81,81,https://blazedemo.com/confirmation.php,405,0,0
1744446538736,1659,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-389,,true,,24593,3959,81,81,null,1643,28498,97
1744446568479,417,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-443,text,true,,6719,998,80,80,https://blazedemo.com/purchase.php,413,0,0
1744446568670,508,https://blazedemo.com/,200,OK,Thread Group 1-469,text,true,,4757,888,81,81,https://blazedemo.com/,506,0,110
1744446568831,412,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-451,text,true,,7341,953,81,81,https://blazedemo.com/reserve.php,404,0,0
1744446568869,412,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-444,text,true,,6715,998,81,81,https://blazedemo.com/purchase.php,408,0,0
1744446568892,417,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-390,text,true,,5780,1120,81,81,https://blazedemo.com/confirmation.php,414,0,0
1744446539110,1702,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-390,,true,,24593,3959,81,81,null,1683,28499,113
1744446569042,514,https://blazedemo.com/,200,OK,Thread Group 1-470,text,true,,4757,888,81,81,https://blazedemo.com/,510,0,116
1744446569183,400,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-445,text,true,,6715,998,81,81,https://blazedemo.com/purchase.php,396,0,0
1744446569217,410,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-452,text,true,,7345,953,81,81,https://blazedemo.com/reserve.php,402,0,0
1744446569462,410,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-391,text,true,,5780,1120,82,82,https://blazedemo.com/confirmation.php,406,0,0
1744446539485,1890,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-391,,true,,24593,3959,82,82,null,1864,28498,112
1744446569542,380,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-446,text,true,,6715,998,81,81,https://blazedemo.com/purchase.php,376,0,0
1744446569418,516,https://blazedemo.com/,200,OK,Thread Group 1-471,text,true,,4757,888,81,81,https://blazedemo.com/,513,0,108
1744446569593,380,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-392,text,true,,5780,1120,81,81,https://blazedemo.com/confirmation.php,376,0,0
1744446539858,1617,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-392,,true,,24593,3959,81,81,null,1598,28499,110
1744446569567,410,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-453,text,true,,7341,953,80,80,https://blazedemo.com/reserve.php,394,0,0
1744446569790,467,https://blazedemo.com/,200,OK,Thread Group 1-472,text,true,,4757,888,81,81,https://blazedemo.com/,464,0,99
1744446569946,390,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-447,text,true,,6715,998,81,81,https://blazedemo.com/purchase.php,386,0,0
1744446569940,405,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-454,text,true,,7341,953,81,81,https://blazedemo.com/reserve.php,389,0,0
1744446570128,409,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-393,text,true,,5780,1120,82,82,https://blazedemo.com/confirmation.php,404,0,0
1744446540232,1807,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-393,,true,,24593,3959,82,82,null,1778,28499,108
1744446570164,535,https://blazedemo.com/,200,OK,Thread Group 1-473,text,true,,4757,888,81,81,https://blazedemo.com/,532,0,109
1744446570335,423,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-455,text,true,,7341,953,81,81,https://blazedemo.com/reserve.php,407,0,0
1744446570380,408,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-448,text,true,,6715,998,81,81,https://blazedemo.com/purchase.php,404,0,0
1744446570455,417,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-394,text,true,,5780,1120,81,81,https://blazedemo.com/confirmation.php,414,0,0
1744446540605,1769,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-394,,true,,24597,3959,81,81,null,1745,28499,109
1744446570535,540,https://blazedemo.com/,200,OK,Thread Group 1-474,text,true,,4757,888,81,81,https://blazedemo.com/,536,0,115
1744446570710,418,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-449,text,true,,6715,998,81,81,https://blazedemo.com/purchase.php,414,0,0
1744446570730,423,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-456,text,true,,7341,953,81,81,https://blazedemo.com/reserve.php,407,0,0
1744446570821,418,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-395,text,true,,5780,1120,81,81,https://blazedemo.com/confirmation.php,413,0,0
1744446540980,1763,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-395,,true,,24593,3959,81,81,null,1739,28497,115
1744446570911,501,https://blazedemo.com/,200,OK,Thread Group 1-475,text,true,,4757,888,81,81,https://blazedemo.com/,498,0,113
1744446571089,425,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-450,text,true,,6715,998,81,81,https://blazedemo.com/purchase.php,422,0,0
1744446571102,416,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-457,text,true,,7341,953,81,81,https://blazedemo.com/reserve.php,400,0,0
1744446571210,413,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-396,text,true,,5784,1120,81,81,https://blazedemo.com/confirmation.php,410,0,0
1744446541354,1773,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-396,,true,,24597,3959,81,81,null,1747,28497,117
1744446571284,463,https://blazedemo.com/,200,OK,Thread Group 1-476,text,true,,4757,888,81,81,https://blazedemo.com/,460,0,113
1744446571451,403,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-451,text,true,,6715,998,81,81,https://blazedemo.com/purchase.php,399,0,0
1744446571471,490,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-458,text,true,,7341,953,81,81,https://blazedemo.com/reserve.php,474,0,0
1744446571571,398,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-397,text,true,,5780,1120,81,81,https://blazedemo.com/confirmation.php,393,0,0
1744446541727,1743,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-397,,true,,24593,3959,81,81,null,1722,28501,115
1744446571658,531,https://blazedemo.com/,200,OK,Thread Group 1-477,text,true,,4757,888,81,81,https://blazedemo.com/,529,0,110
1744446571835,426,https://blazedemo.com/purchase.php,200,OK,Thread Group 1-452,text,true,,6715,998,81,81,https://blazedemo.com/purchase.php,422,0,0
1744446571835,432,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-459,text,true,,7341,953,81,81,https://blazedemo.com/reserve.php,416,0,0
1744446571949,395,https://blazedemo.com/confirmation.php,200,OK,Thread Group 1-398,text,true,,5780,1120,81,81,https://blazedemo.com/confirmation.php,391,0,0
